SH, 20, 2014031912, 03, AVNO, 156, 435S, 1653W,  32,  984, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2014031912, 03, AVNO, 162, 459S, 1653W,  37,  981, XX,  34, NEQ, 0285, 0284, 0261, 0327
SH, 20, 2014031912, 03, AVNO, 168, 489S, 1654W,  39,  974, XX,  34, NEQ, 0348, 0335, 0000, 0351
SH, 20, 2014031912, 03, AVNO, 174, 519S, 1659W,  37,  970, XX,  34, NEQ, 0650, 0650, 0141, 0340
SH, 20, 2014031912, 03, AVNO, 180, 545S, 1647W,  41,  968, XX,  34, NEQ, 0348, 0350, 0094, 0199
SH, 20, 2014031912, 03,  UKM,   0, 231S, 1591W,  42,  987,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 20, 2014031912, 03,  UKM,  12, 258S, 1601W,  48,  989,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 20, 2014031912, 03,  UKM,  24, 274S, 1615W,  44,  991,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 20, 2014031912, 03,  UKM,  36, 296S, 1625W,  44,  989,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 20, 2014031912, 03,  UKM,  48, 313S, 1632W,  41,  984,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 20, 2014031912, 03,  UKM,  60, 336S, 1626W,  35,  985,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 20, 2014031912, 03,  UKM,  72, 364S, 1626W,  37,  986,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 20, 2014031912, 03,  UKM,  84, 381S, 1639W,  35,  984,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 20, 2014031912, 03,  UKM,  96, 393S, 1652W,  36,  985,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 20, 2014031912, 03,  UKM, 108, 395S, 1669W,  33,  985,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 20, 2014031912, 03,  UKM, 120, 401S, 1669W,  35,  985,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 20, 2014031912, 03,  UKM, 132, 416S, 1669W,  32,  986,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 20, 2014031912, 03,  UKM, 144, 435S, 1675W,  31,  986,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 20, 2014031912, 03,  UKM, 156, 451S, 1669W,  30,  985,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 20, 2014031912, 99, CHIP,   0, 223S, 1584W,  35, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHIP,   6, 234S, 1586W,  37, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHIP,  12, 246S, 1588W,  40, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHIP,  18, 255S, 1592W,  41,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHIP,  24, 265S, 1596W,  41,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHIP,  30, 275S, 1601W,  40,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHIP,  36, 286S, 1606W,  39,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHIP,  42, 296S, 1611W,  38, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHIP,  48, 307S, 1616W,  36, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP2,   0, 223S, 1584W,  34, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP2,   6, 234S, 1586W,  42,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP2,  12, 246S, 1588W,  44,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP2,  18, 255S, 1592W,  44,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP2,  24, 265S, 1596W,  44,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP2,  30, 275S, 1601W,  42,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP2,  36, 286S, 1606W,  40,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP2,  42, 296S, 1611W,  37,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP2,  48, 307S, 1616W,  35, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP3,   0, 223S, 1584W,  26, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP3,   6, 234S, 1586W,  25, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP3,  12, 246S, 1588W,  26, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP3,  18, 255S, 1592W,  27, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP3,  24, 265S, 1596W,  28, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP3,  30, 275S, 1601W,  28, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP3,  36, 286S, 1606W,  29, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP3,  42, 296S, 1611W,  29, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP3,  48, 307S, 1616W,  29, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP4,   0, 223S, 1584W,  29, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP4,   6, 234S, 1586W,  37, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP4,  12, 246S, 1588W,  40,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP4,  18, 255S, 1592W,  41,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP4,  24, 265S, 1596W,  41,  998,   ,   0,    ,    0,    0,    0,    0,
